timestamp,temperature,relative_humidity,wind_speed,wind_direction
20170619T0100,15.370529,78.0,7.386582,136.97493
20170619T0200,14.330529,81.0,7.145796,139.08562
20170619T0300,13.660529,83.0,7.145796,139.08562
20170619T0400,13.380529,84.0,8.654987,135.0
20170619T0500,13.480529,83.0,9.957108,130.60129
20170619T0600,13.960529,82.0,12.4811535,123.231705
20170619T0700,15.330529,78.0,14.84318,112.83366
20170619T0800,16.97053,74.0,16.171976,106.8214
20170619T0900,18.95053,70.0,13.910169,100.43748
20170619T1000,21.490528,65.0,10.446206,91.97493
20170619T1100,23.580528,55.0,4.6800003,67.380135
20170619T1200,25.31053,50.0,2.52,360.0
20170619T1300,26.72053,49.0,1.8,323.13013
20170619T1400,28.600529,52.0,3.319036,229.39871
20170619T1500,29.46053,48.0,3.671294,258.69006
20170619T1600,30.20053,45.0,4.32,270.0
20170619T1700,30.64053,42.0,5.4119864,273.8141
20170619T1800,30.64053,41.0,7.5599995,270.0
20170619T1900,30.37053,41.0,6.4799995,270.0
20170619T2000,29.690529,44.0,5.4477882,277.59464
20170619T2100,28.57053,51.0,0.8049845,296.56506
20170619T2200,27.39053,57.0,3.8268526,138.81407
20170619T2300,25.910528,64.0,4.3498964,155.55605
20170620T0000,24.760529,66.0,5.04,180.0
20170620T0100,23.55053,67.0,5.04,180.0
20170620T0200,22.770529,70.0,4.5536795,161.56505
20170620T0300,22.360529,71.0,4.1046314,142.12502
20170620T0400,21.82053,72.0,3.8939953,123.69006
20170620T0500,21.20053,73.0,4.5820518,135.0
20170620T0600,20.95053,73.0,4.8965297,143.97263
20170620T0700,21.240528,70.0,2.8116899,129.80557
20170620T0800,21.95053,71.0,3.7585104,106.69924
20170620T0900,23.73053,67.0,3.671294,101.30993
20170620T1000,25.610529,62.0,0.71999997,89.99999
20170620T1100,27.270529,58.0,2.16,270.0
20170620T1200,29.06053,50.0,5.8603754,280.61966
20170620T1300,29.97053,41.0,11.874544,284.03625
20170620T1400,30.95053,43.0,13.324863,268.45184
20170620T1500,31.250528,41.0,15.226764,263.21103
20170620T1600,31.440529,37.0,15.484185,271.3322
20170620T1700,31.360529,35.0,15.328561,279.46234
20170620T1800,31.080528,36.0,13.556282,280.71313
20170620T1900,30.57053,38.0,11.177405,284.93143
20170620T2000,29.690529,42.0,9.346143,285.64224
20170620T2100,28.090528,52.0,8.311245,287.65012
20170620T2200,27.04053,55.0,7.2,270.0
20170620T2300,26.100529,57.0,6.297428,239.03625
20170621T0000,24.910528,61.0,6.9153743,218.65982
20170621T0100,23.90053,64.0,7.0911775,203.9625
20170621T0200,22.47053,68.0,7.6367526,188.1301
20170621T0300,21.770529,70.0,6.489992,183.17982
20170621T0400,21.90053,67.0,3.9763298,174.80557
20170621T0500,21.39053,69.0,3.6,143.1301
20170621T0600,21.04053,71.0,3.8939953,123.69006
20170621T0700,21.270529,76.0,3.219938,116.56505
20170621T0800,22.57053,71.0,3.4152596,108.434944
20170621T0900,24.57053,63.0,2.1897945,99.46232
20170621T1000,26.740528,56.0,0.35999998,89.99999
20170621T1100,28.39053,49.0,0.5091169,315.0
20170621T1200,29.350529,43.0,1.8,360.0
20170621T1300,30.010529,41.0,2.52,360.0
20170621T1400,31.15053,41.0,5.8048253,277.125
20170621T1500,31.600529,39.0,5.771239,273.57632
20170621T1600,31.850529,38.0,5.506941,281.30994
20170621T1700,32.01053,36.0,6.28713,283.2405
20170621T1800,31.830528,37.0,6.924738,278.97263
20170621T1900,31.420528,38.0,7.42159,284.03625
20170621T2000,30.72053,40.0,7.5170207,286.69925
20170621T2100,29.32053,50.0,5.771239,273.57632
20170621T2200,27.580528,59.0,6.763786,244.79889
20170621T2300,26.410528,59.0,8.14587,225.0
20170622T0000,25.29053,60.0,7.9932966,215.83765
20170622T0100,23.770529,65.0,7.968939,198.43495
20170622T0200,22.89053,67.0,7.9526596,185.19443
20170622T0300,22.56053,66.0,7.208994,182.86241
20170622T0400,22.840528,64.0,5.771239,176.42366
20170622T0500,22.520529,65.0,4.2136917,160.01689
20170622T0600,22.29053,66.0,4.198285,149.03624
20170622T0700,22.750528,65.0,3.096837,144.46231
20170622T0800,23.750528,67.0,3.7064266,119.054596
20170622T0900,25.830528,60.0,3.5455887,113.96249
20170622T1000,28.13053,53.0,1.8,180.0
20170622T1100,30.06053,45.0,4.6938252,274.3987
20170622T1200,31.010529,41.0,5.8048253,277.125
20170622T1300,31.610529,40.0,6.4799995,270.0
20170622T1400,32.650528,39.0,4.73506,278.74615
20170622T1500,32.93053,38.0,8.64,270.0
20170622T1600,32.950527,38.0,12.959999,270.0
20170622T1700,32.75053,38.0,17.28,270.0
20170622T1800,32.32053,38.0,20.16,270.0
20170622T1900,31.660528,40.0,18.733839,272.2026
20170622T2000,30.23053,44.0,12.768586,291.50143
20170622T2100,29.360529,48.0,4.452954,284.03625
20170622T2200,28.270529,54.0,9.826088,171.57303
20170622T2300,26.38053,60.0,11.879999,180.0
20170623T0000,25.000528,62.0,12.7279215,188.1301
20170623T0100,23.780529,65.0,12.522619,198.43495
20170623T0200,23.06053,61.0,11.269782,206.56505
20170623T0300,21.090528,67.0,8.557102,194.62088
20170623T0400,19.910528,71.0,6.162207,186.70984
20170623T0500,21.30053,65.0,1.08,180.0
20170623T0600,21.930529,64.0,0.8049845,153.43495
20170623T0700,22.48053,68.0,1.08,180.0
20170623T0800,24.06053,67.0,2.5959969,326.30994
20170623T0900,26.38053,61.0,9.83268,293.7495
20170623T1000,27.95053,60.0,16.418526,285.25513
20170623T1100,27.57053,63.0,20.345573,283.29858
20170623T1200,29.32053,57.0,25.153671,279.0579
20170623T1300,29.95053,54.0,25.932495,283.65042
20170623T1400,28.080528,59.0,26.183659,288.43497
20170623T1500,27.860529,59.0,26.183659,288.43497
20170623T1600,27.56053,59.0,24.735432,291.33685
20170623T1700,27.090528,61.0,23.03156,294.9628
20170623T1800,26.530529,62.0,20.929594,296.56506
20170623T1900,26.020529,64.0,17.873556,297.5973
20170623T2000,25.46053,65.0,14.336861,298.49567
20170623T2100,24.510529,68.0,9.885262,303.11136
20170623T2200,23.21053,75.0,6.638072,310.60132
20170623T2300,22.670528,77.0,7.42159,292.83368
20170624T0000,22.030529,75.0,11.4862,302.19574
20170624T0100,20.98053,78.0,7.24486,296.56506
20170624T0200,19.48053,81.0,6.489992,266.8202
20170624T0300,19.32053,77.0,5.95906,244.98311
20170624T0400,19.21053,77.0,3.096837,234.46233
20170624T0500,18.930529,80.0,2.5455842,225.0
20170624T0600,18.690529,81.0,3.096837,215.53769
20170624T0700,19.100529,81.0,1.484318,255.96376
20170624T0800,19.600529,79.0,2.5455842,315.0
20170624T0900,19.770529,79.0,2.3051248,321.3402
20170624T1000,21.020529,72.0,3.6,270.0
20170624T1100,22.70053,65.0,4.6938252,265.6013
20170624T1200,24.350529,58.0,8.669949,274.76364
20170624T1300,25.57053,53.0,11.090103,256.86597
20170624T1400,25.520529,54.0,17.462782,284.32272
20170624T1500,26.20053,51.0,15.192682,283.70697
20170624T1600,26.590528,51.0,13.202726,295.86633
20170624T1700,26.760529,51.0,12.074766,296.56506
20170624T1800,26.920528,50.0,12.9249525,282.875
20170624T1900,26.56053,50.0,13.905509,291.2505
20170624T2000,25.510529,54.0,13.53236,298.61047
20170624T2100,23.930529,62.0,11.792404,301.26373
20170624T2200,22.180529,66.0,9.360001,292.61987
20170624T2300,21.000528,70.0,5.8603754,280.61966
20170625T0000,20.270529,73.0,3.5455887,246.0375
20170625T0100,19.840528,75.0,4.3349743,221.63354
20170625T0200,20.010529,73.0,3.219938,206.56505
20170625T0300,20.110529,75.0,3.563818,225.0
20170625T0400,19.430529,80.0,2.968636,255.96376
20170625T0500,18.840528,83.0,3.671294,258.69006
20170625T0600,18.610529,82.0,4.73506,278.74615
20170625T0700,19.06053,80.0,9.779817,276.34018
20170625T0800,19.690529,74.0,10.636766,293.9625
20170625T0900,20.530529,65.0,10.009036,307.69424
20170625T1000,21.080528,59.0,10.182337,278.1301
20170625T1100,22.160528,57.0,13.138765,260.5377
20170625T1200,22.31053,55.0,14.154915,262.69424
20170625T1300,23.89053,50.0,14.205182,261.25385
20170625T1400,24.690529,44.0,23.219301,277.125
20170625T1500,25.160528,44.0,22.027763,281.30994
20170625T1600,25.100529,44.0,21.758419,286.33606
20170625T1700,24.990528,46.0,20.380579,287.4748
20170625T1800,24.82053,49.0,18.692286,285.64224
20170625T1900,24.45053,49.0,15.629971,284.6764
20170625T2000,24.000528,51.0,12.0694,287.35403
20170625T2100,22.96053,56.0,9.178235,295.55997
20170625T2200,21.65053,63.0,5.3517847,289.6538
20170625T2300,20.610529,67.0,4.3498964,245.55606
20170626T0000,19.32053,68.0,6.989936,214.50853
20170626T0100,18.07053,69.0,8.427383,199.98311
20170626T0200,16.920528,73.0,8.311245,184.96974
20170626T0300,16.670528,73.0,6.4799995,180.0
20170626T0400,16.81053,71.0,4.1046314,164.74487
20170626T0500,16.250528,76.0,3.096837,144.46231
20170626T0600,15.830529,81.0,3.7064266,119.054596
20170626T0700,16.270529,82.0,4.3349743,94.76365
20170626T0800,18.160528,76.0,5.00128,120.25643
20170626T0900,20.48053,69.0,4.0249224,116.56505
20170626T1000,22.38053,61.0,4.379589,80.537674
20170626T1100,23.680529,55.0,4.1046314,74.74488
20170626T1200,24.97053,50.0,7.10031,59.534447
20170626T1300,26.160528,45.0,5.991594,57.26477
20170626T1400,27.940529,45.0,6.9899354,11.888657
20170626T1500,28.57053,45.0,7.5599995,360.0
20170626T1600,28.990528,44.0,7.208994,357.13757
20170626T1700,29.100529,45.0,6.4799995,360.0
20170626T1800,28.660528,47.0,4.802999,12.994629
20170626T1900,28.21053,49.0,3.0758414,339.44397
20170626T2000,27.850529,52.0,4.2136917,340.0169
20170626T2100,26.73053,59.0,5.4477882,7.594635
20170626T2200,25.440529,68.0,3.7585104,16.69925
20170626T2300,23.990528,75.0,1.0182338,315.0
20170627T0000,22.590528,78.0,6.638072,257.4712
20170627T0100,22.95053,76.0,7.9526596,264.80557
20170627T0200,21.70053,78.0,6.379216,196.38954
20170627T0300,19.70053,76.0,5.8048253,172.87498
20170627T0400,19.32053,75.0,2.968636,165.96376
20170627T0500,18.910528,78.0,1.484318,194.03624
20170627T0600,18.80053,79.0,4.829907,153.43495
20170627T0700,19.080528,78.0,3.8939953,146.30994
20170627T0800,20.420528,75.0,3.4152596,108.434944
20170627T0900,21.57053,74.0,5.991594,122.73523
20170627T1000,23.54053,68.0,4.0249224,116.56505
20170627T1100,25.82053,56.0,2.8799999,180.0
20170627T1200,27.21053,49.0,7.729527,242.24146
20170627T1300,27.530529,43.0,10.948973,223.66779
20170627T1400,26.38053,48.0,2.52,270.0
20170627T1500,27.04053,46.0,2.2768397,198.43495
20170627T1600,27.190529,45.0,3.319036,167.47119
20170627T1700,27.39053,45.0,2.4149535,116.56505
20170627T1800,27.14053,47.0,0.5091169,225.0
20170627T1900,26.56053,50.0,8.707237,209.74489
20170627T2000,26.47053,49.0,11.620809,196.18921
20170627T2100,25.250528,54.0,7.928178,182.60257
20170627T2200,24.280529,60.0,8.4963045,143.61565
20170627T2300,22.690529,69.0,9.686609,138.01279
20170628T0000,21.45053,71.0,10.086427,145.1755
20170628T0100,21.350529,70.0,10.44,136.39719
20170628T0200,20.690529,76.0,10.703569,137.72632
20170628T0300,20.20053,76.0,9.511088,150.52411
20170628T0400,22.37053,59.0,14.799459,198.43495
20170628T0500,19.500528,59.0,26.493652,227.2026
20170628T0600,18.340528,63.0,12.620554,273.2705
20170628T0700,18.20053,67.0,10.086427,304.8245
20170628T0800,18.940529,59.0,16.263872,275.0796
20170628T0900,19.32053,63.0,17.106628,278.47116
20170628T1000,20.430529,61.0,12.783802,279.7276
20170628T1100,22.000528,56.0,9.36,270.0
20170628T1200,21.97053,56.0,6.489992,250.55997
20170628T1300,22.280529,55.0,4.32,180.0
20170628T1400,22.30053,58.0,6.763786,205.20113
20170628T1500,22.45053,56.0,5.04,180.0
20170628T1600,22.23053,55.0,5.95906,205.01689
20170628T1700,22.280529,53.0,10.990322,211.6075
20170628T1800,21.270529,57.0,15.575981,213.69006
20170628T1900,21.04053,58.0,12.88981,215.90973
20170628T2000,19.110529,74.0,19.959719,277.2532
20170628T2100,16.350529,82.0,13.684735,268.49255
20170628T2200,15.910529,84.0,7.0911775,246.0375
20170628T2300,15.270529,85.0,8.557102,247.75098
20170629T0000,15.250529,86.0,10.009036,232.30576
20170629T0100,15.080529,86.0,14.33234,244.72229
20170629T0200,14.770529,88.0,8.669949,228.36647
20170629T0300,15.0505295,86.0,9.422101,223.45184
20170629T0400,15.210529,82.0,21.068459,253.11322
20170629T0500,14.500529,83.0,17.208603,254.21925
20170629T0600,14.360529,82.0,10.315115,240.75117
20170629T0700,14.890529,81.0,5.991594,237.26477
20170629T0800,16.250528,77.0,4.510787,208.61046
20170629T0900,16.88053,73.0,4.452954,255.96376
20170629T1000,17.98053,66.0,5.0528407,265.91437
20170629T1100,18.850529,60.0,5.4119864,266.1859
20170629T1200,20.72053,49.0,15.617529,244.0256
20170629T1300,19.82053,52.0,21.900904,244.69861
20170629T1400,20.020529,50.0,18.888851,262.3332
20170629T1500,20.15053,50.0,20.008356,261.72412
20170629T1600,19.55053,56.0,21.897945,242.59244
20170629T1700,14.030529,79.0,27.534704,258.69006
20170629T1800,13.860529,79.0,17.339897,221.63354
20170629T1900,15.020529,79.0,7.754637,201.8014
20170629T2000,14.690529,74.0,8.654987,225.0
20170629T2100,14.870529,80.0,6.439876,153.43495
20170629T2200,15.170529,80.0,3.319036,167.47119
20170629T2300,14.200529,82.0,3.0547013,315.0
20170630T0000,13.720529,82.0,5.495161,148.3925
20170630T0100,12.020529,79.0,9.885262,146.88866
20170630T0200,11.810529,78.0,9.255571,166.50427
20170630T0300,11.350529,83.0,8.699793,204.44395
20170630T0400,10.870529,85.0,6.924738,188.97263
20170630T0500,10.170529,83.0,9.0,180.0
20170630T0600,9.940529,84.0,9.36,180.0
20170630T0700,11.5505295,82.0,8.4042845,189.86581
20170630T0800,14.110529,71.0,12.287555,211.82745
20170630T0900,15.900529,61.0,21.129883,224.30972
20170630T1000,17.38053,54.0,25.476198,227.29062
20170630T1100,18.600529,49.0,27.295977,228.743
20170630T1200,19.680529,42.0,30.0767,227.91084
20170630T1300,20.330528,40.0,33.348125,225.43736
20170630T1400,22.010529,37.0,14.4,233.1301
20170630T1500,22.46053,37.0,18.171976,236.30994
20170630T1600,22.610529,38.0,19.64228,243.90457
20170630T1700,21.46053,40.0,20.06334,260.7067
20170630T1800,21.610529,41.0,18.079027,257.34744
20170630T1900,18.760529,59.0,28.696312,289.7989
20170630T2000,17.07053,68.0,13.556282,280.71313
20170630T2100,17.350529,66.0,5.3517847,289.6538
20170630T2200,17.000528,69.0,3.8773184,158.1986
20170630T2300,15.960529,75.0,7.9932966,144.16235
20170701T0000,15.000529,79.0,4.896529,287.10272
20170701T0100,14.630529,80.0,6.725354,254.47589
20170701T0200,13.940529,78.0,12.9249525,257.125
20170701T0300,12.920529,79.0,13.32,251.07536
20170701T0400,12.040529,80.0,12.24,241.92752
20170701T0500,12.110529,82.0,11.983188,237.26477
20170701T0600,11.560529,82.0,11.709688,225.0
20170701T0700,12.320529,76.0,13.513193,228.2397
20170701T0800,13.780529,68.0,17.727943,240.83238
20170701T0900,15.110529,65.0,20.49156,251.56506
20170701T1000,16.63053,59.0,21.129883,256.2005
20170701T1100,17.95053,54.0,21.647945,266.1859
20170701T1200,18.47053,54.0,21.611998,271.90915
20170701T1300,18.670528,53.0,20.991426,275.90616
20170701T1400,17.56053,66.0,24.84,270.0
20170701T1500,17.48053,69.0,25.721743,263.57126
20170701T1600,17.64053,68.0,24.387177,261.51105
20170701T1700,17.72053,67.0,22.065973,264.38242
20170701T1800,17.15053,69.0,19.08,270.0
20170701T1900,17.06053,69.0,19.06301,259.11447
20170701T2000,16.71053,71.0,18.089775,264.28943
20170701T2100,16.05053,73.0,16.071491,254.4072
20170701T2200,15.510529,74.0,15.256526,250.70996
20170701T2300,15.100529,75.0,14.007655,244.09349
20170702T0000,14.870529,74.0,13.854155,245.43283
20170702T0100,14.690529,75.0,15.7908325,245.77226
20170702T0200,14.140529,83.0,16.418526,254.74487
20170702T0300,13.120529,88.0,20.519999,270.0
20170702T0400,12.510529,87.0,17.414476,262.875
20170702T0500,12.410529,87.0,15.683776,260.7539
20170702T0600,12.470529,87.0,13.979871,258.11133
20170702T0700,13.190529,85.0,14.154915,262.69424
20170702T0800,13.680529,85.0,14.764389,268.60284
20170702T0900,14.360529,85.0,14.440443,274.28915
20170702T1000,14.340529,86.0,14.618837,279.92624
20170702T1100,14.530529,85.0,14.044615,271.4688
20170702T1200,14.660529,84.0,15.188415,264.5597
20170702T1300,16.21053,79.0,15.111424,257.61926
20170702T1400,17.030529,79.0,12.758432,253.61046
20170702T1500,19.170528,69.0,11.043261,250.9744
20170702T1600,20.37053,63.0,9.72,270.0
20170702T1700,19.830528,63.0,14.4,270.0
20170702T1800,19.850529,62.0,16.215992,267.4552
20170702T1900,19.63053,68.0,19.914217,282.5288
20170702T2000,18.770529,73.0,19.211996,282.99463
20170702T2100,17.360529,75.0,16.965895,287.2815
20170702T2200,16.54053,70.0,13.207634,287.4472
20170702T2300,15.470529,70.0,13.276144,282.5288
20170703T0000,14.630529,75.0,9.726665,272.1211
20170703T0100,14.720529,74.0,6.9899354,258.11133
20170703T0200,14.630529,72.0,6.6185193,247.61987
20170703T0300,14.450529,73.0,5.904439,232.43141
20170703T0400,14.320529,76.0,4.8965297,233.97263
20170703T0500,14.210529,80.0,3.563818,225.0
20170703T0600,14.270529,82.0,1.08,270.0
20170703T0700,14.680529,81.0,2.3051248,321.3402
20170703T0800,15.320529,80.0,2.0364676,315.0
20170703T0900,16.350529,78.0,1.484318,284.03625
20170703T1000,16.63053,76.0,1.8,270.0
20170703T1100,17.940529,70.0,1.2979984,303.69006
20170703T1200,19.000528,66.0,2.52,360.0
20170703T1300,20.110529,61.0,3.96,360.0
20170703T1400,22.56053,52.0,7.42159,292.83368
20170703T1500,23.29053,49.0,8.373386,295.46335
20170703T1600,23.88053,47.0,8.891344,291.37064
20170703T1700,24.04053,45.0,10.365251,290.32315
20170703T1800,24.010529,46.0,11.620809,286.1892
20170703T1900,23.73053,46.0,12.144331,281.97614
20170703T2000,23.000528,49.0,11.304229,279.16235
20170703T2100,21.670528,57.0,9.746631,274.2364
20170703T2200,20.510529,62.0,8.28,270.0
20170703T2300,19.840528,64.0,6.379216,253.61046
20170704T0000,19.14053,66.0,5.6002855,225.0
20170704T0100,18.100529,70.0,5.8048253,209.74489
20170704T0200,16.600529,76.0,7.072878,194.74356
20170704T0300,15.440529,80.0,7.2805495,188.53076
20170704T0400,15.230529,78.0,5.8048253,187.12502
20170704T0500,15.200529,77.0,5.7599998,180.0
20170704T0600,15.230529,78.0,5.04,180.0
20170704T0700,15.750529,80.0,3.6179552,174.28941
20170704T0800,17.21053,75.0,0.0,180.0
20170704T0900,18.73053,68.0,0.8049845,63.43495
20170704T1000,20.39053,63.0,1.484318,14.03624
20170704T1100,21.97053,56.0,2.7416782,336.8014
20170704T1200,23.020529,52.0,2.3051248,321.3402
20170704T1300,24.04053,49.0,3.7064266,330.94543
20170704T1400,25.690529,48.0,2.8799999,360.0
20170704T1500,26.360529,47.0,3.96,360.0
20170704T1600,26.73053,46.0,4.32,360.0
20170704T1700,26.90053,46.0,5.8048253,7.125
20170704T1800,26.89053,46.0,6.2145634,10.00798
20170704T1900,26.62053,46.0,6.2145634,10.00798
20170704T2000,26.030529,48.0,4.896529,17.102722
20170704T2100,25.20053,52.0,2.8116899,39.805573
20170704T2200,24.38053,56.0,3.319036,102.52881
20170704T2300,23.160528,61.0,5.6002855,135.0
20170705T0000,21.23053,68.0,5.692099,145.30484
20170705T0100,19.87053,70.0,4.6938257,147.52881
20170705T0200,19.020529,72.0,4.1046314,142.12502
20170705T0300,18.530529,74.0,3.8939953,146.30994
20170705T0400,18.080528,76.0,4.1046314,142.12502
20170705T0500,17.680529,76.0,4.8433046,131.98721
20170705T0600,17.260529,76.0,5.1919937,123.69006
20170705T0700,17.30053,80.0,4.829907,116.56505
20170705T0800,18.45053,77.0,6.151683,110.556046
20170705T0900,20.610529,70.0,5.8603754,100.61965
20170705T1000,22.82053,61.0,3.6,89.99999
20170705T1100,24.72053,54.0,0.71999997,360.0
20170705T1200,26.20053,50.0,1.5273507,315.0
20170705T1300,27.350529,48.0,3.096837,305.5377
20170705T1400,29.22053,45.0,8.311245,287.65012
20170705T1500,29.680529,44.0,8.12197,282.80426
20170705T1600,30.100529,40.0,7.69592,280.7843
20170705T1700,30.13053,40.0,7.072878,284.74356
20170705T1800,30.07053,39.0,6.379216,286.38956
20170705T1900,29.830528,39.0,4.2136917,289.98312
20170705T2000,29.280529,41.0,1.1384199,341.56506
20170705T2100,28.40053,45.0,2.9024127,97.125015
20170705T2200,27.32053,50.0,6.9247384,117.89726
20170705T2300,25.090528,63.0,8.404285,133.26428
20170706T0000,23.500528,67.0,6.638072,139.3987
20170706T0100,22.100529,70.0,5.6233797,129.80557
20170706T0200,21.23053,77.0,5.6002855,135.0
20170706T0300,21.22053,74.0,5.6002855,135.0
20170706T0400,20.98053,71.0,6.193674,125.537674
20170706T0500,20.54053,68.0,5.991594,122.73523
20170706T0600,19.580528,69.0,5.315336,118.30075
20170706T0700,19.530529,70.0,3.0547013,135.0
20170706T0800,20.680529,73.0,3.8268526,131.18591
20170706T0900,23.270529,64.0,3.7064266,150.94539
20170706T1000,25.65053,56.0,1.8,180.0
20170706T1100,27.440529,49.0,1.484318,255.96376
20170706T1200,28.71053,45.0,0.35999998,89.99999
20170706T1300,29.780529,42.0,2.52,89.99999
20170706T1400,31.080528,37.0,0.71999997,180.0
20170706T1500,31.670528,34.0,0.8049845,116.56505
